"Krasnushkin_DonNaKostylyah" "Kryukov_NaTihomDonu1898" "Kryukov_RechkeLazor1911" "Kryukov_Tatarnik1919" "Kryukov_Vglubine1913" "Kryukov_VojskovojKrugIRossiya1918" "Kryukov_Zyb1909" "Sholokhov_Celina" "Sholokhov_Don1-2" "Sholokhov_Don3-4" "Sholokhov_Sudba"
"нечто" 0 0 0.0098833761612967 0 0.0179423691104173 0 0.0227004449287206 0.00241138172172655 0.00105100528655659 0.00210410257920894 0
"новых" 0.00677277345072807 0.00986550034529251 0 0 0.00358847382208347 0 0.0136202669572324 0.0048227634434531 0.00157650792983489 0.000841641031683577 0
"номер" 0.00677277345072807 0.00657700023019501 0.0197667523225934 0 0.0107654214662504 0 0 0.00192910537738124 0.00315301585966977 0.00168328206336715 0.00908017797148824
"обращая" 0 0 0 0 0 0 0 0.00434048709910779 0.00315301585966977 0.00336656412673431 0
"обязательно" 0.0270910938029123 0.0032885001150975 0 0 0.00358847382208347 0 0 0.00530503978779841 0.000525502643278296 0.00210410257920894 0
"округе" 0 0.0032885001150975 0 0 0 0 0 0.00385821075476248 0.00210201057311318 0.00420820515841788 0
"окружного" 0.00677277345072807 0.00657700023019501 0 0 0.0107654214662504 0 0 0.00096455268869062 0.00210201057311318 0.00462902567425967 0
"опустился" 0 0 0 0 0 0 0.00454008898574412 0.00385821075476248 0.00105100528655659 0.00504984619010146 0
"орал" 0 0 0 0 0 0 0.00454008898574412 0.00241138172172655 0.00262751321639148 0.00504984619010146 0
"оставив" 0.00677277345072807 0 0.0098833761612967 0 0 0 0 0.00241138172172655 0.00315301585966977 0.00420820515841788 0
"отдай" 0.00677277345072807 0 0 0 0 0 0 0.00530503978779841 0.00262751321639148 0.00252492309505073 0
"отдать" 0.00677277345072807 0.00657700023019501 0 0 0.00358847382208347 0.137362637362637 0 0.00434048709910779 0.00262751321639148 0.00126246154752536 0
"отцом" 0 0.00657700023019501 0 0 0 0 0 0.00192910537738124 0.00578052907606125 0.00252492309505073 0
"парохода" 0.0745005079580088 0.032885001150975 0 0 0 0 0 0 0 0.000841641031683577 0
"повстанцев" 0 0 0 0 0 0 0 0 0 0.00967887186436113 0
"подбородок" 0 0 0.0098833761612967 0 0.0107654214662504 0 0 0.00192910537738124 0.00472952378950466 0.00210410257920894 0.00908017797148824
"половина" 0 0 0 0 0.00717694764416694 0 0 0.00144682903303593 0.00262751321639148 0.00504984619010146 0.00908017797148824
"половины" 0 0.00657700023019501 0 0 0.00717694764416694 0 0 0.00241138172172655 0.00420402114622637 0.00252492309505073 0
"полой" 0 0 0 0 0 0 0 0.00192910537738124 0.00210201057311318 0.00589148722178504 0.00908017797148824
"полторы" 0 0.0032885001150975 0 0 0.00358847382208347 0 0 0.00144682903303593 0.00578052907606125 0.00294574361089252 0
"помоложе" 0.00677277345072807 0 0 0 0 0 0.00454008898574412 0.00241138172172655 0.00525502643278296 0.00252492309505073 0
"попался" 0.00677277345072807 0 0 0 0 0 0.00908017797148824 0.00192910537738124 0.00420402114622637 0.00336656412673431 0
"прав" 0 0.0032885001150975 0.0098833761612967 0 0.00358847382208347 0 0 0.00578731613214372 0.00157650792983489 0.00210410257920894 0
"привстал" 0 0 0 0 0 0 0 0.00385821075476248 0.00578052907606125 0.00168328206336715 0
"привязал" 0 0 0 0 0 0 0 0.00385821075476248 0.00157650792983489 0.00504984619010146 0
"прижимаясь" 0 0 0 0 0 0 0 0.00144682903303593 0.00788253964917444 0.00210410257920894 0
"приказу" 0 0.0032885001150975 0 0 0 0 0 0.00337593441041717 0.00262751321639148 0.00420820515841788 0
"произошло" 0.00677277345072807 0.0032885001150975 0 0 0.00717694764416694 0 0 0.00385821075476248 0.00157650792983489 0.00294574361089252 0.00908017797148824
"прошлое" 0 0 0 0 0.00717694764416694 0 0.00454008898574412 0.00530503978779841 0 0.00336656412673431 0.00908017797148824
"пруда" 0 0 0 0 0 0 0 0.00241138172172655 0.00367851850294807 0.00462902567425967 0
"рассеянно" 0.00677277345072807 0 0 0 0 0 0 0.00578731613214372 0 0.00420820515841788 0
"ребятишек" 0 0.00657700023019501 0 0 0.0143538952883339 0 0.00454008898574412 0.00434048709910779 0.00105100528655659 0.00168328206336715 0.00908017797148824
"решила" 0 0.0032885001150975 0 0 0 0.0686813186813187 0 0.00144682903303593 0.00367851850294807 0.00462902567425967 0
"ровно" 0 0.0032885001150975 0 0 0.00717694764416694 0 0.00908017797148824 0.00385821075476248 0.00315301585966977 0.00168328206336715 0
"роста" 0.00677277345072807 0.0164425005754875 0 0 0.00358847382208347 0 0 0.00192910537738124 0.00262751321639148 0.00252492309505073 0.00908017797148824
"ростова" 0.00677277345072807 0.00986550034529251 0 0 0 0 0 0.00192910537738124 0.00630603171933955 0.00126246154752536 0
"ростом" 0 0.0032885001150975 0 0 0 0 0 0.00434048709910779 0.00367851850294807 0.00252492309505073 0
"рывком" 0 0 0 0 0 0 0 0.00192910537738124 0.00420402114622637 0.00462902567425967 0
"сабель" 0 0 0 0 0.00717694764416694 0 0 0.00096455268869062 0.00157650792983489 0.00673312825346861 0
"сапога" 0 0.0032885001150975 0 0 0 0 0 0.00241138172172655 0.00525502643278296 0.00294574361089252 0
"свата" 0 0.0032885001150975 0 0 0 0 0 0 0.00472952378950466 0.00547066670594325 0
"сделали" 0.00677277345072807 0 0 0.0595592614651578 0.0107654214662504 0 0.00454008898574412 0.00144682903303593 0.00315301585966977 0.00336656412673431 0
"сделаю" 0 0 0.0395335046451868 0 0 0 0.00454008898574412 0.00337593441041717 0 0.00462902567425967 0
"семью" 0 0.01315400046039 0 0 0.00358847382208347 0 0.00454008898574412 0.00241138172172655 0.00262751321639148 0.00294574361089252 0
"скороговоркой" 0 0 0 0 0 0 0 0.00144682903303593 0.00367851850294807 0.00547066670594325 0
"скрип" 0 0 0 0 0.00358847382208347 0 0 0.00289365806607186 0.00525502643278296 0.00252492309505073 0
"слову" 0.00677277345072807 0.00986550034529251 0 0 0 0 0 0.00337593441041717 0.00367851850294807 0.00210410257920894 0
"слышались" 0 0.01315400046039 0 0 0.00358847382208347 0 0.00454008898574412 0.00144682903303593 0.00157650792983489 0.00462902567425967 0
"снисходительно" 0 0.00986550034529251 0.0098833761612967 0 0.00717694764416694 0 0.00908017797148824 0.00337593441041717 0.00262751321639148 0.00126246154752536 0
"согласен" 0 0 0.0098833761612967 0 0.00358847382208347 0 0.00454008898574412 0.00675186882083434 0.00105100528655659 0.00168328206336715 0
"союза" 0 0 0 0 0 0 0 0.00192910537738124 0.00840804229245273 0.00126246154752536 0
"спала" 0.00677277345072807 0.0032885001150975 0 0 0 0 0 0.00144682903303593 0.00315301585966977 0.00504984619010146 0
"спали" 0.0135455469014561 0 0 0 0 0 0.00454008898574412 0.00241138172172655 0.00262751321639148 0.00420820515841788 0
"спрашивать" 0.00677277345072807 0 0.0098833761612967 0 0.00358847382208347 0 0 0.00337593441041717 0.000525502643278296 0.00462902567425967 0.00908017797148824
"ставни" 0 0 0 0 0 0 0 0.00337593441041717 0.00262751321639148 0.00462902567425967 0
"старухе" 0 0.0032885001150975 0 0 0 0 0 0.00530503978779841 0.000525502643278296 0.00420820515841788 0
"стену" 0 0 0.0098833761612967 0 0 0 0.0136202669572324 0.00289365806607186 0.00578052907606125 0.000841641031683577 0
"страхом" 0 0 0 0 0.00358847382208347 0 0 0.00048227634434531 0.00788253964917444 0.00252492309505073 0
"страшный" 0.0135455469014561 0 0 0 0.00358847382208347 0 0 0.00385821075476248 0.00315301585966977 0.00252492309505073 0
"стрелял" 0 0 0 0 0 0 0 0.00385821075476248 0.00262751321639148 0.00420820515841788 0
"стул" 0 0 0 0 0 0 0 0.0048227634434531 0.00315301585966977 0.00294574361089252 0
"судить" 0 0.0032885001150975 0 0 0 0 0 0.00385821075476248 0.00210201057311318 0.00420820515841788 0
"сызнова" 0 0 0 0 0 0 0 0.00385821075476248 0.00105100528655659 0.00547066670594325 0
"теле" 0 0.0032885001150975 0 0 0 0 0.00908017797148824 0.00241138172172655 0.00315301585966977 0.00252492309505073 0.0272405339144647
"тонкие" 0 0.0032885001150975 0 0 0.00717694764416694 0 0.0136202669572324 0.00289365806607186 0.00157650792983489 0.00294574361089252 0.00908017797148824
"топот" 0 0.0032885001150975 0.0098833761612967 0 0 0 0.00908017797148824 0.00096455268869062 0.00472952378950466 0.00336656412673431 0
"торопясь" 0 0.00986550034529251 0 0 0 0 0 0.00241138172172655 0.00578052907606125 0.00168328206336715 0
"третья" 0.00677277345072807 0.0032885001150975 0.0098833761612967 0 0 0 0.00454008898574412 0.00289365806607186 0.00262751321639148 0.00336656412673431 0
"убьют" 0 0 0 0.0595592614651578 0 0 0 0.00144682903303593 0.00105100528655659 0.00631230773762682 0.0181603559429765
"уговаривал" 0 0 0 0 0 0 0.00454008898574412 0.00578731613214372 0.00262751321639148 0.00210410257920894 0
"урядника" 0 0.00657700023019501 0 0.0595592614651578 0.00717694764416694 0 0 0 0.00630603171933955 0.00252492309505073 0
"фигуры" 0 0.0032885001150975 0 0 0.0107654214662504 0 0.00908017797148824 0.00048227634434531 0.00420402114622637 0.00294574361089252 0.00908017797148824
"ходи" 0 0.0032885001150975 0 0 0.00717694764416694 0 0 0.00289365806607186 0.00262751321639148 0.00378738464257609 0
"ходят" 0.00677277345072807 0.00986550034529251 0.0098833761612967 0 0.00358847382208347 0 0 0.00626959247648903 0.000525502643278296 0.00126246154752536 0
"хозяйству" 0 0 0 0 0 0 0 0.00434048709910779 0.00157650792983489 0.00462902567425967 0
"хуторской" 0 0.019731000690585 0 0 0 0 0 0.00289365806607186 0.00157650792983489 0.00336656412673431 0
"царь" 0 0 0 0 0.0107654214662504 0.274725274725275 0 0 0.00525502643278296 0.00252492309505073 0
"чемодан" 0.0812732814087369 0.00657700023019501 0 0 0.00358847382208347 0 0 0.00096455268869062 0.00262751321639148 0.000420820515841788 0
"черном" 0 0.0032885001150975 0.0098833761612967 0 0.00358847382208347 0 0.00454008898574412 0.00289365806607186 0.00262751321639148 0.00336656412673431 0
"четверть" 0 0.0032885001150975 0 0 0.00358847382208347 0 0 0.00096455268869062 0.00683153436261784 0.00252492309505073 0
"чудак" 0 0 0.0098833761612967 0 0 0 0 0.00385821075476248 0.00315301585966977 0.00336656412673431 0
"чья" 0 0.0032885001150975 0 0 0 0 0.00454008898574412 0.00337593441041717 0.00367851850294807 0.00294574361089252 0
"шароварах" 0 0.019731000690585 0.0197667523225934 0 0.00358847382208347 0.0686813186813187 0.00454008898574412 0.00192910537738124 0.00315301585966977 0.000841641031683577 0
"шерсть" 0 0 0 0 0 0 0 0.00434048709910779 0.00420402114622637 0.00252492309505073 0
"широкую" 0 0.0032885001150975 0 0 0.0107654214662504 0 0 0.00337593441041717 0.00262751321639148 0.00294574361089252 0
"штука" 0 0.0032885001150975 0 0 0 0 0 0.00771642150952496 0.00105100528655659 0.000841641031683577 0.0181603559429765
"щуря" 0 0 0 0 0 0 0 0.00434048709910779 0.00472952378950466 0.00210410257920894 0
"армией" 0.00677277345072807 0 0 0 0 0 0 0 0.00262751321639148 0.00673312825346861 0
"баржи" 0.128682695563833 0.00657700023019501 0 0 0 0 0 0 0.000525502643278296 0 0
"бас" 0 0.0032885001150975 0 0 0 0 0.00454008898574412 0.00337593441041717 0.00315301585966977 0.00294574361089252 0
"беги" 0 0 0.0098833761612967 0 0 0 0.00908017797148824 0.00096455268869062 0.00578052907606125 0.00252492309505073 0
"беды" 0 0.00657700023019501 0 0 0 0 0 0.00144682903303593 0.00210201057311318 0.00547066670594325 0
"бей" 0.00677277345072807 0 0.0098833761612967 0 0 0 0 0.00241138172172655 0.00210201057311318 0.00462902567425967 0
"бесцельно" 0.00677277345072807 0 0 0 0 0 0 0.00192910537738124 0.00262751321639148 0.00504984619010146 0
"бились" 0 0 0 0 0 0 0 0.00241138172172655 0.00262751321639148 0.00504984619010146 0
"богаевский" 0 0 0 0 0 0 0 0 0.00945904757900932 0.00168328206336715 0
"бодовсков" 0 0 0 0 0 0 0 0 0.00788253964917444 0.00294574361089252 0
"боем" 0 0 0 0 0.00358847382208347 0 0.00908017797148824 0.00144682903303593 0.00262751321639148 0.00462902567425967 0
"боку" 0 0 0 0 0 0 0.00454008898574412 0.00289365806607186 0.00472952378950466 0.00252492309505073 0
"бородатый" 0 0.0032885001150975 0 0 0.00717694764416694 0 0.00454008898574412 0.00385821075476248 0.00367851850294807 0.00126246154752536 0
"босые" 0 0 0 0 0 0 0 0.00337593441041717 0.00420402114622637 0.00294574361089252 0
"бросили" 0 0.0032885001150975 0.0098833761612967 0.0595592614651578 0 0 0 0.00096455268869062 0.00262751321639148 0.00504984619010146 0
"бунчуку" 0 0 0 0 0 0 0 0 0.0115610581521225 0 0
"вагонов" 0 0.00986550034529251 0 0 0 0 0 0 0.00945904757900932 0.000420820515841788 0
"вашему" 0 0 0.0098833761612967 0 0 0 0.00454008898574412 0.00241138172172655 0.00262751321639148 0.00336656412673431 0.0181603559429765
"версты" 0 0 0 0 0 0 0.00454008898574412 0.00144682903303593 0.00525502643278296 0.00336656412673431 0
"верховых" 0 0.0164425005754875 0 0 0 0 0.00908017797148824 0 0.00210201057311318 0.00462902567425967 0
"вешках" 0 0 0 0 0 0 0 0 0.000525502643278296 0.00883723083267756 0
"властью" 0 0.0032885001150975 0 0 0 0 0 0.00337593441041717 0.00105100528655659 0.00504984619010146 0
"водку" 0 0.0032885001150975 0 0 0 0 0.00908017797148824 0.00337593441041717 0.00420402114622637 0.00168328206336715 0
"военный" 0 0.00657700023019501 0 0 0.0251193167545843 0 0 0 0.00472952378950466 0.00168328206336715 0
"ворох" 0 0 0.0098833761612967 0 0 0 0 0.00192910537738124 0.00525502643278296 0.00294574361089252 0
"врага" 0 0 0.0098833761612967 0 0 0 0.00908017797148824 0.00385821075476248 0.00157650792983489 0.00336656412673431 0
"выпьем" 0 0.00657700023019501 0 0 0.00358847382208347 0 0 0.00096455268869062 0.00157650792983489 0.00589148722178504 0
"выстрелов" 0 0 0 0 0.00358847382208347 0 0 0.00096455268869062 0.00472952378950466 0.00420820515841788 0
"вытерла" 0 0 0 0 0 0 0 0.00144682903303593 0.00262751321639148 0.00589148722178504 0
"выходили" 0 0.00986550034529251 0 0 0.00358847382208347 0 0.00454008898574412 0.00192910537738124 0.00367851850294807 0.00252492309505073 0
"гвардии" 0 0 0 0 0 0 0 0.00048227634434531 0.00893354493573103 0.00168328206336715 0
"генералов" 0.00677277345072807 0 0 0 0 0 0 0.00144682903303593 0.00315301585966977 0.00504984619010146 0
"глубине" 0.00677277345072807 0.01315400046039 0.0098833761612967 0 0.0107654214662504 0 0.00908017797148824 0.00048227634434531 0.00210201057311318 0.00252492309505073 0
"глухим" 0 0.0032885001150975 0.0098833761612967 0 0.00358847382208347 0 0.00454008898574412 0.00096455268869062 0.00105100528655659 0.00547066670594325 0.00908017797148824
"григории" 0 0 0 0 0 0 0 0 0.00262751321639148 0.0071539487693104 0
"гришку" 0 0 0 0 0 0 0 0 0.00735703700589614 0.00336656412673431 0
"громче" 0 0.00657700023019501 0.0098833761612967 0 0.0107654214662504 0 0 0.00337593441041717 0.000525502643278296 0.00336656412673431 0
"группа" 0.00677277345072807 0.0032885001150975 0 0 0 0 0.00454008898574412 0.00048227634434531 0.00210201057311318 0.00589148722178504 0
"д" 0.0338638672536404 0.019731000690585 0.0395335046451868 0 0.00358847382208347 0 0.00454008898574412 0 0.00105100528655659 0.00126246154752536 0
"дверях" 0.00677277345072807 0.00986550034529251 0 0 0.00717694764416694 0 0.00454008898574412 0.00144682903303593 0.00367851850294807 0.00210410257920894 0
"деваться" 0 0.0032885001150975 0 0 0 0 0.00454008898574412 0.00434048709910779 0 0.00420820515841788 0.00908017797148824
"девку" 0 0.0032885001150975 0 0 0.00358847382208347 0 0.00454008898574412 0.00434048709910779 0.00367851850294807 0.00126246154752536 0
"держался" 0.00677277345072807 0 0.0098833761612967 0 0.00358847382208347 0 0.00454008898574412 0.00144682903303593 0.00262751321639148 0.00336656412673431 0.0181603559429765
"держит" 0 0.00657700023019501 0 0 0 0 0.0181603559429765 0.00144682903303593 0.00472952378950466 0.00126246154752536 0.00908017797148824
"десяток" 0 0.0032885001150975 0 0.0595592614651578 0.0143538952883339 0 0.00454008898574412 0.00289365806607186 0.00157650792983489 0.00252492309505073 0
"длинная" 0 0.00986550034529251 0 0 0 0 0 0.00192910537738124 0.00367851850294807 0.00336656412673431 0
"донец" 0.0270910938029123 0.0032885001150975 0 0 0 0 0 0 0.00157650792983489 0.00589148722178504 0
"другая" 0 0.00657700023019501 0 0 0.00358847382208347 0 0.00454008898574412 0.00289365806607186 0.00315301585966977 0.00252492309505073 0
"дышала" 0 0 0 0 0 0 0.00454008898574412 0.00385821075476248 0.00472952378950466 0.00168328206336715 0
"едешь" 0 0 0 0 0.00358847382208347 0 0 0.00192910537738124 0.00210201057311318 0.00547066670594325 0
"жаром" 0 0 0 0 0 0 0 0.00385821075476248 0.00472952378950466 0.00210410257920894 0
"жди" 0 0.0032885001150975 0 0 0 0 0.00454008898574412 0.00578731613214372 0.00315301585966977 0.000841641031683577 0
"жениться" 0 0.0032885001150975 0 0 0 0 0 0.00626959247648903 0.00105100528655659 0.00252492309505073 0
"жениха" 0 0.019731000690585 0 0 0.00358847382208347 0 0 0.00192910537738124 0.00525502643278296 0.000420820515841788 0
"животе" 0 0 0 0 0.00358847382208347 0 0 0.0048227634434531 0.00315301585966977 0.00168328206336715 0.00908017797148824
"живых" 0 0 0 0 0 0 0 0.00192910537738124 0.00315301585966977 0.00504984619010146 0
"заботливо" 0 0 0 0 0.00358847382208347 0 0.00454008898574412 0.00144682903303593 0.00420402114622637 0.00378738464257609 0
"завидев" 0 0.0032885001150975 0 0 0 0 0 0.00241138172172655 0.00157650792983489 0.00547066670594325 0
"заседатель" 0 0.019731000690585 0 0 0.0574155811533355 0 0 0 0 0 0
"злоба" 0 0.0032885001150975 0 0 0.00358847382208347 0 0.0181603559429765 0.00192910537738124 0.00420402114622637 0.00168328206336715 0
"искусно" 0 0 0 0 0 0 0 0.00192910537738124 0.00315301585966977 0.00504984619010146 0
"карманы" 0 0.0032885001150975 0 0 0 0 0.00454008898574412 0.00434048709910779 0.00262751321639148 0.00210410257920894 0.00908017797148824
"кашу" 0 0 0 0 0.0107654214662504 0 0.00908017797148824 0.00434048709910779 0.00262751321639148 0.000841641031683577 0.00908017797148824
"кинув" 0 0 0 0 0 0 0 0.00241138172172655 0.00367851850294807 0.00420820515841788 0
"кинулась" 0 0 0 0 0 0 0 0.00337593441041717 0.00578052907606125 0.00168328206336715 0
"класс" 0.00677277345072807 0 0 0 0.0107654214662504 0 0 0.00819869785387027 0.000525502643278296 0 0
"книжку" 0 0 0 0 0 0 0.00908017797148824 0.00434048709910779 0.00315301585966977 0.00126246154752536 0.0181603559429765
"кнута" 0 0.0032885001150975 0.0098833761612967 0 0 0 0.00454008898574412 0.00289365806607186 0.00420402114622637 0.00210410257920894 0
"кобеля" 0 0 0 0 0.00358847382208347 0 0 0.00771642150952496 0.00157650792983489 0.000841641031683577 0
"кожа" 0 0 0 0.0595592614651578 0 0 0 0.00192910537738124 0.00472952378950466 0.00252492309505073 0.0181603559429765
"кожей" 0 0 0 0 0.00358847382208347 0 0 0.00241138172172655 0.00472952378950466 0.00294574361089252 0
"командиры" 0 0.0032885001150975 0 0 0 0 0 0.00048227634434531 0.00157650792983489 0.00547066670594325 0.036320711885953
"комитет" 0 0 0 0 0 0 0 0.00096455268869062 0.00998455022228762 0.000420820515841788 0
"коммунист" 0 0 0 0 0 0 0 0.0048227634434531 0.000525502643278296 0.00420820515841788 0.00908017797148824
"конница" 0 0 0 0 0 0 0 0.00048227634434531 0.00315301585966977 0.00631230773762682 0
"коням" 0 0 0 0 0 0 0 0.00385821075476248 0.00157650792983489 0.00462902567425967 0
"корнеевич" 0 0 0 0 0.0789464240858363 0 0 0 0 0 0
"креста" 0 0.0032885001150975 0 0 0.0107654214662504 0 0 0.00192910537738124 0.00420402114622637 0.00210410257920894 0.00908017797148824
"крыло" 0 0 0.0098833761612967 0 0 0 0 0.00289365806607186 0.00367851850294807 0.00336656412673431 0
"крыше" 0 0 0 0 0 0 0.00454008898574412 0.00289365806607186 0.00472952378950466 0.00252492309505073 0
"кулаков" 0 0 0 0 0 0 0 0.00916325054256089 0.000525502643278296 0.000420820515841788 0.00908017797148824
"кур" 0 0 0 0 0.00358847382208347 0 0 0.00723414516517965 0.00105100528655659 0.00168328206336715 0
"кургана" 0 0 0 0 0 0 0.00454008898574412 0.00289365806607186 0.00315301585966977 0.00378738464257609 0
"лезь" 0 0.00657700023019501 0 0 0 0 0 0.0048227634434531 0.00472952378950466 0.000420820515841788 0
"ложись" 0 0 0 0 0 0 0 0.00241138172172655 0.00315301585966977 0.00420820515841788 0.00908017797148824
"лукерья" 0 0 0 0 0 0 0 0.0048227634434531 0.00315301585966977 0.00252492309505073 0
"любит" 0.00677277345072807 0 0 0 0.00358847382208347 0 0 0.0048227634434531 0.00210201057311318 0.00252492309505073 0
"любопытством" 0 0.0032885001150975 0 0 0.00717694764416694 0 0.00454008898574412 0.00192910537738124 0.00367851850294807 0.00294574361089252 0
"маевский" 0.149001015916018 0 0 0 0 0 0 0 0 0 0
"марта" 0 0 0 0 0 0 0 0.00385821075476248 0.00157650792983489 0.00420820515841788 0.00908017797148824
"маслом" 0.00677277345072807 0.0032885001150975 0 0 0 0 0.00454008898574412 0.00337593441041717 0.00472952378950466 0.00126246154752536 0
"мелкими" 0 0 0 0 0.0107654214662504 0 0.0136202669572324 0.00337593441041717 0.00210201057311318 0.00168328206336715 0.00908017797148824
"мешки" 0.00677277345072807 0.00657700023019501 0 0 0 0 0.00454008898574412 0.00289365806607186 0.00367851850294807 0.00168328206336715 0.00908017797148824
"миллерово" 0 0 0 0 0 0 0 0.00337593441041717 0.00420402114622637 0.00294574361089252 0
"мишке" 0 0 0 0 0 0 0 0 0.00157650792983489 0.00799558980099398 0
"могешь" 0 0 0 0 0 0 0 0.0048227634434531 0.00315301585966977 0.00252492309505073 0
"морду" 0 0.0032885001150975 0 0 0.00358847382208347 0 0 0.00385821075476248 0.00315301585966977 0.00252492309505073 0
"москве" 0 0.0032885001150975 0 0 0.00358847382208347 0 0 0.00385821075476248 0.00420402114622637 0.00126246154752536 0.00908017797148824
"налил" 0 0 0.0098833761612967 0 0.00358847382208347 0 0.0136202669572324 0.00096455268869062 0.00262751321639148 0.00420820515841788 0
"напряженно" 0 0 0 0 0 0 0 0.00289365806607186 0.00472952378950466 0.00294574361089252 0
"наспех" 0 0 0 0 0 0 0 0.00241138172172655 0.00420402114622637 0.00378738464257609 0
"настоящее" 0.0406366407043684 0.019731000690585 0 0 0.00358847382208347 0 0 0.00048227634434531 0.00157650792983489 0.00210410257920894 0
"настоящему" 0 0 0 0 0.00358847382208347 0 0.00454008898574412 0.00675186882083434 0.00105100528655659 0.00126246154752536 0.00908017797148824
"натянул" 0 0 0 0 0 0 0 0.00337593441041717 0.00420402114622637 0.00294574361089252 0
"находится" 0.00677277345072807 0.0164425005754875 0 0 0.00358847382208347 0 0 0.00144682903303593 0.00262751321639148 0.00294574361089252 0
"невеста" 0 0.019731000690585 0 0 0.00358847382208347 0 0 0.00337593441041717 0.00262751321639148 0.00126246154752536 0
"низким" 0.00677277345072807 0.0032885001150975 0 0 0.00358847382208347 0 0 0.00192910537738124 0.00472952378950466 0.00252492309505073 0
"обозы" 0 0 0 0 0 0 0 0 0.00210201057311318 0.00757476928515219 0
"общем" 0.00677277345072807 0.0032885001150975 0 0 0.00717694764416694 0 0 0.00578731613214372 0.00157650792983489 0.00126246154752536 0
"оказалась" 0 0 0 0 0.00358847382208347 0 0 0.00337593441041717 0.00105100528655659 0.00462902567425967 0.00908017797148824
"орудийный" 0 0 0 0 0 0 0 0.00048227634434531 0.00367851850294807 0.00589148722178504 0
"оружием" 0 0 0 0 0.00717694764416694 0 0 0.00241138172172655 0.00315301585966977 0.00378738464257609 0
"остановились" 0 0 0 0 0 0 0.00908017797148824 0.00192910537738124 0.00525502643278296 0.00252492309505073 0
"отдам" 0 0.0032885001150975 0 0 0 0 0 0.00530503978779841 0.00315301585966977 0.00168328206336715 0
"ощутил" 0 0 0 0 0 0 0 0.00337593441041717 0.00420402114622637 0.00294574361089252 0
"ощущая" 0 0 0 0 0 0 0 0.00289365806607186 0.00262751321639148 0.00462902567425967 0
"перейти" 0.0135455469014561 0 0 0 0 0 0 0.00144682903303593 0.00105100528655659 0.00631230773762682 0
"перестал" 0 0 0 0 0 0 0.00908017797148824 0.00192910537738124 0.00157650792983489 0.00547066670594325 0
"песке" 0.0135455469014561 0.00986550034529251 0.0197667523225934 0 0 0 0.00454008898574412 0.00096455268869062 0.00157650792983489 0.00294574361089252 0.0181603559429765
"поближе" 0 0 0 0 0 0 0.00454008898574412 0.00337593441041717 0.00472952378950466 0.00210410257920894 0
"повысил" 0 0 0 0 0 0 0 0.00144682903303593 0.00420402114622637 0.00462902567425967 0
"подняла" 0 0 0 0 0 0 0 0.00385821075476248 0.00210201057311318 0.00420820515841788 0
"поднялась" 0 0.0032885001150975 0 0 0 0 0 0.00144682903303593 0.00315301585966977 0.00462902567425967 0.00908017797148824
"подойдя" 0.00677277345072807 0 0.0098833761612967 0 0 0 0 0.00241138172172655 0.00262751321639148 0.00378738464257609 0.00908017797148824
"пойдемте" 0 0.0032885001150975 0 0 0 0 0 0.00289365806607186 0.00315301585966977 0.00336656412673431 0.00908017797148824
"поклонился" 0 0 0 0 0.00717694764416694 0 0 0.00434048709910779 0 0.00462902567425967 0
"полном" 0.00677277345072807 0.0032885001150975 0 0 0 0 0 0.00385821075476248 0.00262751321639148 0.00252492309505073 0.00908017797148824
"поменьше" 0.00677277345072807 0 0.0098833761612967 0 0 0 0.00908017797148824 0.00434048709910779 0.00105100528655659 0.00294574361089252 0
"порядка" 0 0.0032885001150975 0.0197667523225934 0 0.0107654214662504 0 0.0136202669572324 0.00192910537738124 0.00210201057311318 0.00210410257920894 0
"посмотреть" 0 0.01315400046039 0 0 0.00358847382208347 0 0.00454008898574412 0.00434048709910779 0.00210201057311318 0.00126246154752536 0
"посмотрим" 0 0.00657700023019501 0 0 0.00358847382208347 0 0 0.00337593441041717 0.00420402114622637 0.00126246154752536 0.00908017797148824
"постоял" 0 0 0 0 0 0 0.0181603559429765 0.00337593441041717 0.00157650792983489 0.00210410257920894 0.0272405339144647
"постройки" 0.0677277345072807 0 0 0 0 0 0 0.00144682903303593 0.00157650792983489 0.00252492309505073 0
"постромки" 0 0 0 0 0 0 0.00908017797148824 0.00192910537738124 0.00367851850294807 0.00336656412673431 0.00908017797148824
"пошло" 0 0.0032885001150975 0.0098833761612967 0 0.0107654214662504 0 0 0.00434048709910779 0.00105100528655659 0.00252492309505073 0
"появился" 0 0.0032885001150975 0 0 0 0 0 0.00434048709910779 0.00262751321639148 0.00294574361089252 0
"праздник" 0 0.0164425005754875 0.0098833761612967 0 0.00358847382208347 0 0.00454008898574412 0.00337593441041717 0.00105100528655659 0.00210410257920894 0
"прах" 0 0 0 0 0 0.0686813186813187 0 0.00675186882083434 0 0.00252492309505073 0.00908017797148824
"председателем" 0 0 0 0 0 0 0 0.00241138172172655 0.00157650792983489 0.00589148722178504 0
"пригласил" 0 0 0 0 0 0 0 0.00144682903303593 0.00367851850294807 0.00462902567425967 0.00908017797148824
"признаться" 0 0.0032885001150975 0 0 0 0 0 0.00530503978779841 0.00315301585966977 0.000841641031683577 0.0181603559429765
"пример" 0.00677277345072807 0.0164425005754875 0 0 0.00358847382208347 0 0.00454008898574412 0.0048227634434531 0.00105100528655659 0.000841641031683577 0
